step,total_loss,learning_rate,beats_features,whisper_features
932,1.5908203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mancing in the woe."
933,1.83984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mancing in the woe."
934,2.029296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mancing in the woe."
935,2.123046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mancing in the woe."
936,1.6806640625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", You're gonna have to hate it's matting in the world.
937,1.95703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", You're gonna have to hate it's matting in the world.
938,1.5673828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mancing in the wall."
939,2.029296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
940,1.626953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
941,1.8935546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
942,1.5546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
943,1.857421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
944,1.58984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
945,1.5185546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
946,1.5107421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
947,1.990234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
948,1.3525390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mounting in the wall.
949,1.8046875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mounting in the wall.
950,1.810546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the wool.
951,1.65234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the wool.
952,1.521484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the wool.
953,1.7490234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the wool.
954,1.541015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Humans hate it's matzing in the world.
955,1.83984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Humans hate it's massing in the wall.
956,1.7568359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Human is the head that's mancing in the world.
957,1.6083984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Human is the head that's mancing in the world.
958,1.8173828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Humans hate it's massing in the wall.
959,1.4609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", You don't have to hate it's mancing in the world.
960,2.0703125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", You don't have to hate it's mancing in the world.
961,1.93359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Even if the head is mounting in the wall.
962,1.77734375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/0838f']", Even if the head is mounting in the wall.
963,1.830078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Even if the head is mounting in the wall.
964,1.8310546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Even if the head is mounting in the wall.
965,1.5263671875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Even if the head is mounting in the wall.
966,1.98828125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Even if the head is mounting in the wall.
967,1.82421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Even if the head is mounting in the wall.
968,1.5654296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the head that's mounting in the wall."
969,1.349609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the head that's mounting in the wall."
970,1.5234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the head that's mounting in the wall."
971,2.041015625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']"," Human, it's the hay that's mounting in the wall."
972,1.912109375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the head and it's mancing in the wall.
973,1.7333984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", You're gonna have to hate it's matzing in the world.
974,1.53515625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", You're gonna have to hate on Smatting in the world.
975,1.5390625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", It's ruining the head and it's mancing in the woe.
976,1.625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", It's ruining the head and it's mancing in the woe.
977,2.234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", It's ruining the head and it's mancing in the woe.
978,1.8154296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", It's ruining the hay and it's mancing in the wool.
979,2.078125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hate that's mounting in the world.
980,1.876953125,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hate that's mounting in the world.
981,1.5224609375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the wool.
982,1.9951171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the woe.
983,1.529296875,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the woe.
984,2.0234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the woe.
985,1.458984375,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mancing in the woe.
986,1.6337890625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the hay that's mancing in the wool.
987,2.107421875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the hater that's mancing in the world.
988,1.794921875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the hater that's mounting in the world.
989,1.8076171875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the headest man-sink in the world.
990,1.7783203125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the headest man-sink in the world.
991,1.611328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the headest man-sink in the world.
992,1.810546875,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the head that's mounting in the wall.
993,1.7021484375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the head that's mounting in the wall.
994,1.4365234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the hater that's mounting in the wall.
995,1.8740234375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']", Human is the hay that's mounting in the wall.
996,1.5986328125,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']"," It's the heat, it's the heat, it's the heat."
997,1.693359375,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']"," It's the heat, it's the heat, it's the heat."
998,1.6572265625,0.01,"['/m/09x0r', '/m/04rlf', '/m/07rgkc5', '/m/0ytgt', '/m/07pjwq1']"," It's the heat, it's the heat, it's the heat."
999,1.9619140625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", You're gonna have to hate it's mounting in the wall.
1000,1.5009765625,0.01,"['/m/09x0r', '/m/04rlf', '/m/0ytgt', '/m/07rgkc5', '/m/07pjwq1']", Human is the hay that's mounting in the wall.
