step,total_loss,likelihood_loss,frequency_loss,learning_rate
47,2461492.3570184093,3.45703125,2461488.8999871593,0.01
48,2434595.0448244726,3.87109375,2434591.1737307226,0.01
49,2443652.233037165,3.96875,2443648.264287165,0.01
50,2426149.8730889703,3.822265625,2426146.0508233453,0.01
51,2432666.8512112773,3.748046875,2432663.1031644023,0.01
52,2417704.88912749,3.4453125,2417701.44381499,0.01
53,2429294.148627544,4.0234375,2429290.125190044,0.01
54,2410153.2103140024,3.271484375,2410149.9388296274,0.01
55,2416255.9855068363,3.390625,2416252.5948818363,0.01
56,2397701.101886485,3.900390625,2397697.20149586,0.01
57,2420431.329660511,4.2734375,2420427.056223011,0.01
58,2401815.6655955147,3.658203125,2401812.0073923897,0.01
59,2405406.0327351573,4.8515625,2405401.1811726573,0.01
60,2383831.644979914,4.078125,2383827.566854914,0.01
61,2394781.189551395,4.203125,2394776.986426395,0.01
62,2382742.202635402,4.08203125,2382738.120604152,0.01
63,2395623.815422292,3.568359375,2395620.247062917,0.01
64,2375576.8676963723,3.419921875,2375573.4477744973,0.01
65,2391258.5963946413,3.8203125,2391254.7760821413,0.01
66,2372712.229622001,3.55078125,2372708.678840751,0.01
67,2392859.32576499,4.08984375,2392855.23592124,0.01
68,2369682.3827100056,4.4140625,2369677.9686475056,0.01
69,2383757.5331715313,3.794921875,2383753.7382496563,0.01
70,2367293.845858308,3.857421875,2367289.988436433,0.01
71,2379529.6005723584,3.58203125,2379526.0185411084,0.01
72,2361284.931032852,3.8515625,2361281.079470352,0.01
73,2374758.426968406,3.92578125,2374754.501187156,0.01
74,2362019.0937126228,4.10546875,2362014.9882438728,0.01
75,2380829.867186238,4.6484375,2380825.218748738,0.01
76,2356663.454967208,4.05078125,2356659.404185958,0.01
77,2369860.9132983354,3.462890625,2369857.4504077104,0.01
78,2354707.949261967,4.33203125,2354703.617230717,0.01
79,2371889.9281496047,3.2890625,2371886.6390871047,0.01
80,2349649.5660605654,4.34765625,2349645.2184043154,0.01
81,2374756.979766964,3.71484375,2374753.264923214,0.01
82,2357259.4589244104,3.767578125,2357255.6913462854,0.01
83,2370801.890699939,3.50390625,2370798.386793689,0.01
84,2348021.956022102,3.744140625,2348018.211881477,0.01
85,2366924.0808786456,3.404296875,2366920.6765817706,0.01
86,2351788.5101878433,4.05078125,2351784.4594065933,0.01
87,2366947.8609983954,3.353515625,2366944.5074827704,0.01
88,2347486.3937287047,4.7421875,2347481.6515412047,0.01
89,2363010.3197061056,4.24609375,2363006.0736123556,0.01
90,2341322.690532736,3.419921875,2341319.270610861,0.01
91,2360116.222724622,3.77734375,2360112.445380872,0.01
92,2339486.169759219,3.54296875,2339482.626790469,0.01
93,2359883.4396489933,3.455078125,2359879.9845708683,0.01
94,2339580.3735644384,3.384765625,2339576.9887988134,0.01
95,2354590.117969668,4.72265625,2354585.395313418,0.01
96,2336951.4190164814,3.404296875,2336948.0147196064,0.01
97,2357619.103878891,3.826171875,2357615.277707016,0.01
98,2342524.278424245,3.912109375,2342520.36631487,0.01
99,2360480.234993033,4.69921875,2360475.535774283,0.01
100,2339435.032223473,3.734375,2339431.297848473,0.01
